Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
12;1076532;2НДФЛ;Покупка автомобиля;0;0.23;женский;1;0;второе высшее;специалист;>250;1;40;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076552;2НДФЛ;Ремонт;1;0.45;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076572;Форма банка (без печати работодателя);Ремонт;1;0.48;женский;0;0;среднее-специальное;специалист;>250;0;24;49;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076592;Форма банка (без печати работодателя);Ремонт;0;0.47;мужской;1;0;высшее;специалист;>250;0;16;24;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076612;Свободная форма с печатью работодателя;Ремонт;0;0.55;мужской;0;0;высшее;менеджер высшего звена;< 50;0;53;37;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;1;0;0;1;1;0;6;1;1;0;5;5;0;0;0;0;0;0;0
12;1076632;Поступление зарплаты на счет;Покупка мебели;1;0.51;женский;2;0;высшее;менеджер среднего звена;>250;1;56;34;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.0983606557;1;0;0;0;0.875;7;1;55;8;3;0;9;32;1;0;0;0;0;0;0
12;1076652;Форма банка (без печати работодателя);Ремонт;1;0.32;мужской;2;0;высшее;менеджер высшего звена;>250;0;20;39;Торговля;ООО;повторный брак;1;1;1;0;0;0.0211267606;1;0;0;0;0.2941176471;5;12;139;17;4;0;5;105;1;0;0;0;0;0;0
12;1076672;Форма банка (без печати работодателя);Ремонт;1;0.27;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;19;25;Торговля;Индивидуальный предприниматель;холост / не замужем;3;2;2;1;1;0.1086956522;0;0;0;0;0.4;2;3;41;5;0;0;9;22;1;0;0;0;0;0;0
12;1076692;Свободная форма с печатью работодателя;Покупка земли;0;0.4;мужской;1;0;высшее;специалист;< 50;0;78;28;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0163934426;0;0;0;0;0;0;3;60;3;0;2;24;57;1;0;0;0;0;0;0
12;1076712;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;102;48;Торговля;ЗАО;женат / замужем;2;1;0;0;0;0.0598290598;0;1;0;0;0.1818181818;2;9;110;11;1;1;3;89;1;0;0;0;0;0;0
12;1076732;Поступление зарплаты на счет;Покупка автомобиля;0;0.35;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076752;Форма банка (без печати работодателя);Ремонт;0;0.29;мужской;0;0;высшее;специалист;>250;0;24;36;Информационные технологии;ООО;холост / не замужем;2;1;0;0;0;0;1;0;0;0;0.3333333333;1;2;76;3;1;2;11;83;0;0;0;0;0;0;0
12;1076772;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;83;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076792;Форма банка (без печати работодателя);Покупка мебели;0;0.44;женский;0;0;высшее;менеджер среднего звена;>250;0;245;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076812;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;1;0;высшее;специалист;>250;0;18;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076832;Поступление зарплаты на счет;Обучение;1;0.54;мужской;0;0;высшее;менеджер высшего звена;>250;1;35;56;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076852;2НДФЛ;Покупка автомобиля;0;0.54;мужской;0;0;среднее-специальное;рабочий;>250;1;166;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076872;2НДФЛ;Ремонт;1;0.17;мужской;1;0;высшее;менеджер высшего звена;< 50;0;28;31;Торговля;ООО;женат / замужем;2;2;2;1;1;0;1;0;0;0;0.25;1;3;22;4;1;0;10;76;0;0;0;0;0;0;0
12;1076892;Поступление зарплаты на счет;Ремонт;0;0.27;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;212;56;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076912;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;мужской;3;0;среднее;менеджер высшего звена;< 50;0;62;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0434782609;1;0;0;0;0.2857142857;3;4;220;7;1;1;31;86;1;0;0;0;0;0;0
12;1076932;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;40;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076952;Форма банка (без печати работодателя);Покупка земли;0;0.43;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;102;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076972;2НДФЛ;Покупка автомобиля;0;0.36;мужской;2;0;высшее;менеджер среднего звена;>250;3;167;39;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1076992;Форма банка (без печати работодателя);Ремонт;0;0.35;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077012;Форма банка (без печати работодателя);Ремонт;1;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;132;40;Торговля;ООО;женат / замужем;2;2;0;0;0;0.0378378378;1;1;1;1;0.5454545455;7;4;178;11;5;0;1;100;1;0;0;0;0;0;0
12;1077032;Форма банка (без печати работодателя);Обучение;1;0.26;мужской;1;0;высшее;менеджер среднего звена;< 50;0;36;35;Юридические услуги;ООО;повторный брак;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077052;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.15;женский;0;0;высшее;специалист;>250;0;10;31;Информационные технологии;ООО;холост / не замужем;3;3;3;2;2;0;1;0;0;0;0.3333333333;1;2;47;3;0;1;19;80;0;0;0;0;0;0;0
12;1077072;2НДФЛ;Ремонт;1;0.43;мужской;0;0;высшее;менеджер высшего звена;>250;0;7;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077092;2НДФЛ;Ремонт;1;0.59;мужской;2;0;второе высшее;менеджер среднего звена;>250;1;124;31;Другое;Государственное предприятие;женат / замужем;2;1;0;0;0;0.3061889251;0;0;0;0;0.4545454545;5;6;213;11;1;1;7;92;1;1;1;1;0;0;1
12;1077112;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;мужской;0;0;среднее;специалист;>250;1;6;26;Другое;ООО;холост / не замужем;3;0;0;0;0;0.1594202899;0;2;1;1;0.6666666667;6;3;58;9;3;0;1;26;1;1;0;0;0;0;0
12;1077132;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;высшее;менеджер среднего звена;>250;0;14;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077152;2НДФЛ;Ремонт;0;0.51;мужской;1;0;высшее;вспомогательный персонал;>250;1;6;44;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.75;3;1;25;4;1;0;8;13;0;0;0;0;0;0;0
12;1077172;Форма банка (без печати работодателя);Ремонт;0;0.23;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;133;49;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077192;2НДФЛ;Ремонт;1;0.24;мужской;0;0;среднее;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077212;Форма банка (без печати работодателя);Ремонт;0;0.29;женский;2;0;среднее-специальное;специалист;>250;0;86;38;Торговля;ООО;гражданский брак;1;1;0;0;0;0;0;0;0;0;0;0;3;81;3;0;2;25;100;0;0;0;0;0;0;0
12;1077232;Форма банка (без печати работодателя);Покупка мебели;0;0.25;мужской;0;0;второе высшее;менеджер среднего звена;< 50;0;32;37;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0545454545;0;0;0;0;1;3;0;52;3;0;0;15;57;1;0;0;0;0;0;0
12;1077252;Поступление зарплаты на счет;Покупка автомобиля;0;0.48;мужской;2;0;высшее;менеджер высшего звена;>250;0;16;40;Торговля;ООО;холост / не замужем;4;3;3;3;3;0.0875;1;0;0;0;0.6666666667;6;3;146;9;3;1;25;85;1;0;0;0;0;0;0
12;1077272;Поступление зарплаты на счет;Ремонт;0;0.28;женский;1;0;высшее;специалист;>250;0;46;34;Торговля;ООО;женат / замужем;3;3;1;1;1;;;;;;;;;;;;;;;;;;;;;
12;1077292;2НДФЛ;Обучение;1;0.18;женский;0;0;высшее;специалист;>250;1;9;23;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077312;2НДФЛ;Покупка автомобиля;1;0.28;мужской;1;0;среднее-специальное;рабочий;>250;0;55;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077332;Форма банка (без печати работодателя);Ремонт;1;0.31;женский;1;0;высшее;менеджер высшего звена;< 50;0;259;47;Торговля;ООО;разведен / разведена;1;1;1;1;0;0;1;0;0;0;0.4285714286;3;4;250;7;0;2;10;98;0;0;0;0;0;0;0
12;1077352;Форма банка (без печати работодателя);Покупка мебели;1;0.16;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077372;2НДФЛ;Покупка недвижимости/ строительство;1;0.32;мужской;1;0;второе высшее;специалист;>250;1;50;33;Другое;ОАО;женат / замужем;3;1;0;0;0;0;1;2;2;0;0.75;3;1;16;4;2;1;2;25;0;0;0;0;0;0;0
12;1077392;Поступление зарплаты на счет;Ремонт;0;0.15;женский;2;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077412;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.24;женский;0;0;высшее;вспомогательный персонал;>250;0;36;26;Торговля;ООО;холост / не замужем;2;2;1;1;1;;;;;;;;;;;;;;;;;;;;;
12;1077432;Поступление зарплаты на счет;Отпуск;1;0.26;мужской;0;0;высшее;менеджер среднего звена;>250;1;10;49;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077452;2НДФЛ;Ремонт;0;0.17;женский;0;0;высшее;вспомогательный персонал;>250;0;13;41;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2;0;0;45;45;0;0;0;0;0;0;0
12;1077472;Форма банка (без печати работодателя);Покупка автомобиля;1;0.21;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077492;Поступление зарплаты на счет;Ремонт;1;0.46;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;8;48;Торговля;ООО;холост / не замужем;2;1;1;1;1;0.2875;0;0;0;0;0.1666666667;1;5;57;6;1;0;10;96;1;1;1;1;0;0;1
12;1077512;2НДФЛ;Отпуск;1;0.43;женский;0;0;высшее;специалист;>250;0;13;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077532;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;рабочий;>250;0;69;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077552;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.41;женский;1;0;высшее;менеджер среднего звена;< 50;0;72;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1077572;Форма банка (без печати работодателя);Другое;1;0.44;женский;1;0;высшее;специалист;< 50;0;29;39;Торговля;ООО;разведен / разведена;1;1;1;1;1;0;0;0;0;0;0.3571428571;5;9;235;14;2;2;10;91;0;0;0;0;0;0;0
12;1077592;Поступление зарплаты на счет;Ремонт;1;0.28;женский;2;0;высшее;менеджер высшего звена;>250;0;18;31;Торговля;ЗАО;повторный брак;;;;;;;;;;;;;;;;;;;;;;;;;;
